listingId,item_name,restaurant,food_category,item_description
3484,BBQ Chicken Bacon Pizza on Original Crust; Medium; 1 Slice,Papa John's,Pizza,BBQ Chicken Bacon Pizza on Original Crust w/ Zesty BBQ Sauce; Grilled All White Chicken; Bacon & Onions; Choice of Sauce: Extra; Light; None; Choice of Cheese: Extra; Light; None; 3 Cheese Blend; Parmesan Romano; Choice of Topping: Extra Bacon; Sausage; Canadian Bacon; Salami; Extra Grilled Chicken; Anchovies; Meatball; Spicy Italian Sausage; Pepperoni; Beef; Black Olives; Extra Onions; Jalapeno Peppers; Roma Tomatoes; Fresh Spinach; Mushrooms; Banana Peppers; Green Peppers; Green Olives; Pineapple; Medium; 1 Slice; Handcrafted  Specialty Pizzas; Papas Signature Specialties; Pizza,,,,,,,,,,,,,,,,,, Anchovies, Meatball, Spicy Italian Sausage, Pepperoni, Beef, Black Olives, Extra Onions, Jalapeno Peppers, Roma Tomatoes, Fresh Spinach, Mushrooms, Banana Peppers, Green Peppers, Green Olives, Pineapple, Medium, 1 Slice, Handcrafted  Specialty Pizzas, Papas Signature Specialties, Pizza,,,,,,,,,,,,,,,,,,,,,,,,
3485,The Works Pizza on Original Crust; Small; 1 Slice,Papa John's,Pizza,The Works Pizza on Original Crust w/Premium Pepperoni; Julienne Cut Canadian Bacon; Spicy Italian Sausage; Onions; Green Peppers; Crimini Mushrooms & Black Olives; Original Sauce; Choice of Sauce: BBQ; Ranch; Buffalo; Alfredo; None; Extra; Light; Choice of CHeese: None; Extra; Light; Parmesan Romano; 3 Cheese Blend; Choice of Toppings: Sausage; Anchovies; Extra Spicy Italian Sausage; Meatball; Beef; Extra Pepperoni; Grilled Chicken; Extra Canadian Bacon; Bacon; Salami; Extra Black Olives; Pineapple; Roma Tomatoes; Fresh Spinach; Green Olives; Jalapeno Peppers; Extra Onions; Extra Green Peppers; Extra Mushrooms; Banana Peppers; Small; 1 Slice; Handcrafted Specialty Pizzas; Papas Signature Specialties,,,,,,,,,,,,,,,,,, Light, Parmesan Romano, 3 Cheese Blend, Choice of Toppings: Sausage, Anchovies, Extra Spicy Italian Sausage, Meatball, Beef, Extra Pepperoni, Grilled Chicken, Extra Canadian Bacon, Bacon, Salami, Extra Black Olives, Pineapple, Roma Tomatoes, Fresh Spinach, Green Olives, Jalapeno Peppers, Extra Onions, Extra Green Peppers, Extra Mushrooms, Banana Peppers, Small, 1 Slice, Handcrafted Specialty Pizzas, Papas Signature Specialties,,,,,,,,,,,,,,,,,
3486,Hawaiian BBQ Chicken Pizza on Original Crust; Small; 1 Slice,Papa John's,Pizza,Hawaiian BBQ Chicken Pizza on Original Crust w/ Zesty BBQ Sauce; Grilled All White Chicken; Bacon; Onions & Pineapple; Choice of Light Sauce; Extra Sauce; No Sauce; Light Cheese; Extra Cheese; No Cheese; 3 Cheese Blend; Parmesan Romano; Choice of Topping: Extra Bacon; Sausage; Canadian Bacon; Salami; Extra Grilled CHicken; Anchovies; Meatball; Spicy Italian Sausage; Pepperoni; Beef; Black Olives; Extra Onions; Jalapeno Peppers; Roma Tomatoes; Fresh Spinach; Mushrooms; Banana Peppers; Green Peppers; Green Olives; Extra Pineapple; Small; 1 Slice; Specialty Pizzas; Papas Signature Specialties; Pizza,,,,,,,,,,,,,,,,,, Extra Grilled CHicken, Anchovies, Meatball, Spicy Italian Sausage, Pepperoni, Beef, Black Olives, Extra Onions, Jalapeno Peppers, Roma Tomatoes, Fresh Spinach, Mushrooms, Banana Peppers, Green Peppers, Green Olives, Extra Pineapple, Small, 1 Slice, Specialty Pizzas, Papas Signature Specialties, Pizza,,,,,,,,,,,,,,,,,,,,,,,
3487,The Works Pizza on Original Crust; Medium; 1 Slice,Papa John's,Pizza,The Works Pizza on Original Crust w/ Premium Pepperoni; Julienne Cut Canadian Bacon; Spicy Italian Sausage; Onions; Green Peppers; Crimini Mushrooms & Black Olives; Original Sauce; Choice of Sauce: BBQ; Ranch; Buffalo; Alfredo; None; Extra; Light; Choice of CHeese: None; Extra; Light; Parmesan Romano; 3 Cheese Blend; Choice of Toppings: Sausage; Anchovies; Extra Spicy Italian Sausage; Meatball; Beef; Extra Pepperoni; Grilled Chicken; Extra Canadian Bacon; Bacon; Salami; Extra Black Olives; Pineapple; Roma Tomatoes; Fresh Spinach; Green Olives; Jalapeno Peppers; Extra Onions; Extra Green Peppers; Extra Mushrooms; Banana Peppers; Medium; 1 Slice; Handcrafted Specialty Pizzas; Papas Signature Specialties,,,,,,,,,,,,,,,,,, Light, Parmesan Romano, 3 Cheese Blend, Choice of Toppings: Sausage, Anchovies, Extra Spicy Italian Sausage, Meatball, Beef, Extra Pepperoni, Grilled Chicken, Extra Canadian Bacon, Bacon, Salami, Extra Black Olives, Pineapple, Roma Tomatoes, Fresh Spinach, Green Olives, Jalapeno Peppers, Extra Onions, Extra Green Peppers, Extra Mushrooms, Banana Peppers, Medium, 1 Slice, Handcrafted Specialty Pizzas, Papas Signature Specialties,,,,,,,,,,,,,,,,,
3488,Garden Fresh Pizza on Original Crust; Medium; 1 Slice,Papa John's,Pizza,Garden Fresh Pizza on Original Crust; Medium; w/ Original Sauce; Green Peppers; Onions; Crimini Mushrooms; Black Olives & Roma Tomatoes; Choice of BBQ; Ranch; Buffalo; Alfredo; Extra Sauce; Light Sauce; Light Cheese; 3 Cheese Blend; Extra Cheese; Parmesan Romano; Choice of Topping: Bacon; Sausage; Canadian Bacon; Salami; Grilled Chicken; Anchovies; Meatball; Spicy Italian Sausage; Pepperoni; Beef; Extra Black Olives; Extra Onions; Jalapeno Peppers; Extra Roma Tomatoes; Fresh Spinach; Extra Mushrooms; Banana Peppers; Extra Green Peppers; Green Olives; Pineapple; 1 Slice; Specialty Pizzas; Papas Meatless Specialties; Pizza,,,,,,,,,,,,,,,,,, Parmesan Romano, Choice of Topping: Bacon, Sausage, Canadian Bacon, Salami, Grilled Chicken, Anchovies, Meatball, Spicy Italian Sausage, Pepperoni, Beef, Extra Black Olives, Extra Onions, Jalapeno Peppers, Extra Roma Tomatoes, Fresh Spinach, Extra Mushrooms, Banana Peppers, Extra Green Peppers, Green Olives, Pineapple, 1 Slice, Specialty Pizzas, Papas Meatless Specialties, Pizza,,,,,,,,,,,,,,,,,,,
3489,BBQ Chicken Bacon Pizza on Thin Crust; 1 Slice,Papa John's,Pizza,BBQ Chicken Bacon Pizza on Thin Crust w/Zesty BBQ Sauce; Grilled All White Chicken; Bacon & Onions; Choice of Sauce: Extra; Light; None; Choice of Cheese: Extra; Light; None; 3 Cheese Blend; Parmesan Romano; Choice of Topping: Extra Bacon; Sausage; Canadian Bacon; Salami; Extra Grilled Chicken; Anchovies; Meatball; Spicy Italian Sausage; Pepperoni; Beef; Black Olives; Extra Onions; Jalapeno Peppers; Roma Tomatoes; Fresh Spinach; Mushrooms; Banana Peppers; Green Peppers; Green Olives; Pineapple; 1 Slice; Handcrafted Specialty Pizzas; Papas Signature Specialties; Pizza,,,,,,,,,,,,,,,,,, Meatball, Spicy Italian Sausage, Pepperoni, Beef, Black Olives, Extra Onions, Jalapeno Peppers, Roma Tomatoes, Fresh Spinach, Mushrooms, Banana Peppers, Green Peppers, Green Olives, Pineapple, 1 Slice, Handcrafted Specialty Pizzas, Papas Signature Specialties, Pizza,,,,,,,,,,,,,,,,,,,,,,,,,,
3490,Hawaiian BBQ Chicken Pizza on Original Crust; Medium; 1 Slice,Papa John's,Pizza,Hawaiian BBQ Chicken Pizza on Original Crust w/ Zesty BBQ Sauce; Grilled All White Chicken; Bacon; Onions & Pineapple; Choice of Light Sauce; Extra Sauce; No Sauce; Light Cheese; Extra Cheese; No Cheese; 3 Cheese Blend; Parmesan Romano; Choice of Topping: Extra Bacon; Sausage; Canadian Bacon; Salami; Extra Grilled CHicken; Anchovies; Meatball; Spicy Italian Sausage; Pepperoni; Beef; Black Olives; Extra Onions; Jalapeno Peppers; Roma Tomatoes; Fresh Spinach; Mushrooms; Banana Peppers; Green Peppers; Green Olives; Extra Pineapple; Medium; 1 Slice; Specialty Pizzas; Papas Signature Specialties; Pizza,,,,,,,,,,,,,,,,,, Extra Grilled CHicken, Anchovies, Meatball, Spicy Italian Sausage, Pepperoni, Beef, Black Olives, Extra Onions, Jalapeno Peppers, Roma Tomatoes, Fresh Spinach, Mushrooms, Banana Peppers, Green Peppers, Green Olives, Extra Pineapple, Medium, 1 Slice, Specialty Pizzas, Papas Signature Specialties, Pizza,,,,,,,,,,,,,,,,,,,,,,,
3491,The Works Pizza on Thin Crust; 1 Slice,Papa John's,Pizza,The Works Pizza on Thin Crust w/ Premium Pepperoni; Julienne Cut Canadian Bacon; Spicy Italian Sausage; Onions; Green Peppers; Crimini Mushrooms & Black Olives; Original Sauce; Choice of Sauce: BBQ; Ranch; Buffalo; Alfredo; None; Extra; Light; Choice of CHeese: None; Extra; Light; Parmesan Romano; 3 Cheese Blend; Choice of Toppings: Sausage; Anchovies; Extra Spicy Italian Sausage; Meatball; Beef; Extra Pepperoni; Grilled Chicken; Extra Canadian Bacon; Bacon; Salami; Extra Black Olives; Pineapple; Roma Tomatoes; Fresh Spinach; Green Olives; Jalapeno Peppers; Extra Onions; Extra Green Peppers; Extra Mushrooms; Banana Peppers; 1 Slice; Handcrafted Specialty Pizzas; Papas Signature Specialties,,,,,,,,,,,,,,,,,, Parmesan Romano, 3 Cheese Blend, Choice of Toppings: Sausage, Anchovies, Extra Spicy Italian Sausage, Meatball, Beef, Extra Pepperoni, Grilled Chicken, Extra Canadian Bacon, Bacon, Salami, Extra Black Olives, Pineapple, Roma Tomatoes, Fresh Spinach, Green Olives, Jalapeno Peppers, Extra Onions, Extra Green Peppers, Extra Mushrooms, Banana Peppers, 1 Slice, Handcrafted Specialty Pizzas, Papas Signature Specialties,,,,,,,,,,,,,,,,,,,
3492,Garden Fresh Pizza on Thin Crust; 1 Slice,Papa John's,Pizza,Garden Fresh Pizza on Thin Crust w/ Original Sauce; Green Peppers; Onions; Crimini Mushrooms; Black Olives & Roma Tomatoes; Choice of BBQ; Ranch; Buffalo; Alfredo; Extra Sauce; Light Sauce; Light Cheese; 3 Cheese Blend; Extra Cheese; Parmesan Romano; Choice of Topping: Bacon; Sausage; Canadian Bacon; Salami; Grilled Chicken; Anchovies; Meatball; Spicy Italian Sausage; Pepperoni; Beef; Extra Black Olives; Extra Onions; Jalapeno Peppers; Extra Roma Tomatoes; Fresh Spinach; Extra Mushrooms; Banana Peppers; Extra Green Peppers; Green Olives; Pineapple; 1 Slice; Specialty Pizzas; Papas Meatless Specialties; Pizza,,,,,,,,,,,,,,,,,, Canadian Bacon, Salami, Grilled Chicken, Anchovies, Meatball, Spicy Italian Sausage, Pepperoni, Beef, Extra Black Olives, Extra Onions, Jalapeno Peppers, Extra Roma Tomatoes, Fresh Spinach, Extra Mushrooms, Banana Peppers, Extra Green Peppers, Green Olives, Pineapple, 1 Slice, Specialty Pizzas, Papas Meatless Specialties, Pizza,,,,,,,,,,,,,,,,,,,,,,
3493,Hawaiian BBQ Chicken Pizza on Thin Crust; 1 Slice,Papa John's,Pizza,Hawaiian BBQ Chicken Pizza on Thin Crust w/ Zesty BBQ Sauce; Grilled All White Chicken; Bacon; Onions & Pineapple; Choice of Light Sauce; Extra Sauce; No Sauce; Light Cheese; Extra Cheese; No Cheese; 3 Cheese Blend; Parmesan Romano; Choice of Topping: Extra Bacon; Sausage; Canadian Bacon; Salami; Extra Grilled CHicken; Anchovies; Meatball; Spicy Italian Sausage; Pepperoni; Beef; Black Olives; Extra Onions; Jalapeno Peppers; Roma Tomatoes; Fresh Spinach; Mushrooms; Banana Peppers; Green Peppers; Green Olives; Extra Pineapple; 1 Slice; Specialty Pizzas; Papas Signature Specialties; Pizza,,,,,,,,,,,,,,,,,, Anchovies, Meatball, Spicy Italian Sausage, Pepperoni, Beef, Black Olives, Extra Onions, Jalapeno Peppers, Roma Tomatoes, Fresh Spinach, Mushrooms, Banana Peppers, Green Peppers, Green Olives, Extra Pineapple, 1 Slice, Specialty Pizzas, Papas Signature Specialties, Pizza,,,,,,,,,,,,,,,,,,,,,,,,,
3494,Pepperoni Pizza on Original Crust; Large; 1 Slice,Papa John's,Pizza,Pepperoni Pizza on Original Crust w/ Signature Pizza Sauce; Mozzarella Cheese & Premium Pepperoni; Choice of Sauce: BBQ; Ranch; Light; Extra; None; Choice of Cheese: Light; Extra; None; Parmesan Romano; Choice of Topping: Anchovies; Meatball; Beef; Extra Pepperoni; Grilled Chicken; Sausage; Bacon; Canadian Bacon; Salami; Spicy Italian Sausage; Onions; Roma Tomatoes; Fresh Spinach; Black Olives; Jalapeno Peppers; Mushrooms; Banana Peppers; Green Peppers; Green Olives; Pineapple; Large; 1 Slice; Specialty Pizzas; Papas Picks; Pizza,,,,,,,,,,,,,,,,,, Sausage, Bacon, Canadian Bacon, Salami, Spicy Italian Sausage, Onions, Roma Tomatoes, Fresh Spinach, Black Olives, Jalapeno Peppers, Mushrooms, Banana Peppers, Green Peppers, Green Olives, Pineapple, Large, 1 Slice, Specialty Pizzas, Papas Picks, Pizza,,,,,,,,,,,,,,,,,,,,,,,,
3495,Cheese Pizza on Original Crust; Large; 1 Slice,Papa John's,Pizza,Cheese Pizza on Original Crust w/ Mozzarella Cheese & Signature Pizza Sauce; Large; 1 Slice; Specialty Pizzas; Papas Picks; Pizza
3496,Tuscan Six Cheese Pizza on Original Crust; Large; 1 Slice,Papa John's,Pizza,Tuscan Six Cheese Pizza on Original Crust w/ Signature Pizza Sauce; Parmesan; Romano; Asiago; Fontina; Provolone & Mozzarella; Italian Herb Seasonings; Choice of Sauce: BBQ; Ranch; Buffalo; Alfredo; Light Sauce; Extra Sauce; Choice of Cheese: Extra Cheese; Light Cheese; Extra 3 Cheese Blend; Extra Parmesan Romano; Choice of Topping: Bacon; Sausage; Canadian Bacon; Salami; Grilled Chicken; Anchovies; Meatball; Spicy Italian Sausage; Pepperoni; Beef; Black Olives; Onions; Jalapeno Peppers; Jalapeno Peppers; Roma Tomatoes; Fresh Spinach; Mushrooms; Banana Peppers; Green Peppers; Green Olives; Pineapple; Large; 1 Slice; Specialty Pizzas; Papas Meatless Specialties; Pizza,,,,,,,,,,,,,,,,,, Extra Parmesan Romano, Choice of Topping: Bacon, Sausage, Canadian Bacon, Salami, Grilled Chicken, Anchovies, Meatball, Spicy Italian Sausage, Pepperoni, Beef, Black Olives, Onions, Jalapeno Peppers, Jalapeno Peppers, Roma Tomatoes, Fresh Spinach, Mushrooms, Banana Peppers, Green Peppers, Green Olives, Pineapple, Large, 1 Slice, Specialty Pizzas, Papas Meatless Specialties, Pizza,,,,,,,,,,,,,,,,,
3497,Sausage Pizza on Original Crust; Large; 1 Slice,Papa John's,Pizza,Sausage Pizza on Original Crust w/ Signature Pizza Sauce; Sausage & Mozzarella Cheese; Choice of Sauce: BBQ; Ranch; Light; Extra; None; Choice of Cheese: Light; Extra; None; 3 Cheese Blend; Parmesan Romano; Choice of Topping: Anchovies; Meatball; Beef; Pepperoni; Grilled Chicken; Extra Sausage; Bacon; Canadian Bacon; Salami; Spicy Italian Sausage; Onions; Roma Tomatoes; Fresh Spinach; Black Olives; Jalapeno Peppers; Mushrooms; Banana Peppers; Green Peppers; Green Olives; Pineapple; Large; 1 Slice; Specialty Pizzas; Papas Picks; Pizza,,,,,,,,,,,,,,,,,, Grilled Chicken, Extra Sausage, Bacon, Canadian Bacon, Salami, Spicy Italian Sausage, Onions, Roma Tomatoes, Fresh Spinach, Black Olives, Jalapeno Peppers, Mushrooms, Banana Peppers, Green Peppers, Green Olives, Pineapple, Large, 1 Slice, Specialty Pizzas, Papas Picks, Pizza,,,,,,,,,,,,,,,,,,,,,,,
3498,Cheese Pizza on Original Crust; Extra Large; 1 Slice,Papa John's,Pizza,Cheese Pizza on Original Crust w/ Mozzarella Cheese & Signature Pizza Sauce; Extra Large; 1 Slice; Specialty Pizzas; Papas Picks; Pizza
3499,Tuscan Six Cheese Pizza on Original Crust; Extra Large; 1 Slice,Papa John's,Pizza,Tuscan Six Cheese Pizza on Original Crust w/ Signature Pizza Sauce; Parmesan; Romano; Asiago; Fontina; Provolone & Mozzarella; Italian Herb Seasonings; Choice of Sauce: BBQ; Ranch; Buffalo; Alfredo; Light Sauce; Extra Sauce; Choice of Cheese: Extra Cheese; Light Cheese; Extra 3 Cheese Blend; Extra Parmesan Romano; Choice of Topping: Bacon; Sausage; Canadian Bacon; Salami; Grilled Chicken; Anchovies; Meatball; Spicy Italian Sausage; Pepperoni; Beef; Black Olives; Onions; Jalapeno Peppers; Jalapeno Peppers; Roma Tomatoes; Fresh Spinach; Mushrooms; Banana Peppers; Green Peppers; Green Olives; Pineapple; Extra Large; 1 Slice; Specialty Pizzas; Papas Meatless Specialties; Pizza,,,,,,,,,,,,,,,,,, Extra Parmesan Romano, Choice of Topping: Bacon, Sausage, Canadian Bacon, Salami, Grilled Chicken, Anchovies, Meatball, Spicy Italian Sausage, Pepperoni, Beef, Black Olives, Onions, Jalapeno Peppers, Jalapeno Peppers, Roma Tomatoes, Fresh Spinach, Mushrooms, Banana Peppers, Green Peppers, Green Olives, Pineapple, Extra Large, 1 Slice, Specialty Pizzas, Papas Meatless Specialties, Pizza,,,,,,,,,,,,,,,,,
3500,Pepperoni Pizza; on Original Crust; Extra Large; 1 Slice,Papa John's,Pizza,Pepperoni Pizza on Original Crust w/ Signature Pizza Sauce; Mozzarella Cheese & Premium Pepperoni; Choice of Sauce: BBQ; Ranch; Light; Extra; None; Choice of Cheese: Light; Extra; None; Parmesan Romano; Choice of Topping: Anchovies; Meatball; Beef; Extra Pepperoni; Grilled Chicken; Sausage; Bacon; Canadian Bacon; Salami; Spicy Italian Sausage; Onions; Roma Tomatoes; Fresh Spinach; Black Olives; Jalapeno Peppers; Mushrooms; Banana Peppers; Green Peppers; Green Olives; Pineapple; Extra Large; 1 Slice; Specialty Pizzas; Papas Picks; Pizza,,,,,,,,,,,,,,,,,, Grilled Chicken, Sausage, Bacon, Canadian Bacon, Salami, Spicy Italian Sausage, Onions, Roma Tomatoes, Fresh Spinach, Black Olives, Jalapeno Peppers, Mushrooms, Banana Peppers, Green Peppers, Green Olives, Pineapple, Extra Large, 1 Slice, Specialty Pizzas, Papas Picks, Pizza,,,,,,,,,,,,,,,,,,,,,,,
3501,The Meats Pizza on Original Crust; Large; 1 Slice,Papa John's,Pizza,The Meats Pizza on Original Crust w/ Premium Pepperoni; Sausage; Beef; Bacon & Julienne Cut Canadian Bacon; Original Sauce; Choice of Sauce: Buffalo; Alfredo; Extra; Light; None; Choice of Cheese: Extra; Light; None; 3 Cheese Blend; Parmesan Romano; Choice of Toppings: Extra Sausage; Anchovies; Spicy Italian Sausage; Meatball; Extra Beef; Extra Pepperoni; Grilled CHicken; Extra Canadian Bacon; Extra Bacon; Salami; Black Olives; Pineapple; Roma Tomatoes; Fresh Spinach; Green Olives; Jalapeno Peppers; Onions; Green Peppers; Mushrooms; Banana Peppers; Large; 1 Slice; Handcrafted Specialty Pizzas; Papas Signature Specialties; Pizza,,,,,,,,,,,,,,,,,, Anchovies, Spicy Italian Sausage, Meatball, Extra Beef, Extra Pepperoni, Grilled CHicken, Extra Canadian Bacon, Extra Bacon, Salami, Black Olives, Pineapple, Roma Tomatoes, Fresh Spinach, Green Olives, Jalapeno Peppers, Onions, Green Peppers, Mushrooms, Banana Peppers, Large, 1 Slice, Handcrafted Specialty Pizzas, Papas Signature Specialties, Pizza,,,,,,,,,,,,,,,,,,,,
3502,Sausage Pizza; Original Crust on Extra Large; 1 Slice,Papa John's,Pizza,Sausage Pizza on Original Crust w/ Signature Pizza Sauce; Sausage & Mozzarella Cheese; Choice of Sauce: BBQ; Ranch; Light; Extra; None; Choice of Cheese: Light; Extra; None; 3 Cheese Blend; Parmesan Romano; Choice of Topping: Anchovies; Meatball; Beef; Pepperoni; Grilled Chicken; Extra Sausage; Bacon; Canadian Bacon; Salami; Spicy Italian Sausage; Onions; Roma Tomatoes; Fresh Spinach; Black Olives; Jalapeno Peppers; Mushrooms; Banana Peppers; Green Peppers; Green Olives; Pineapple; Extra Large; 1 Slice; Specialty Pizzas; Papas Picks; Pizza,,,,,,,,,,,,,,,,,, Grilled Chicken, Extra Sausage, Bacon, Canadian Bacon, Salami, Spicy Italian Sausage, Onions, Roma Tomatoes, Fresh Spinach, Black Olives, Jalapeno Peppers, Mushrooms, Banana Peppers, Green Peppers, Green Olives, Pineapple, Extra Large, 1 Slice, Specialty Pizzas, Papas Picks, Pizza,,,,,,,,,,,,,,,,,,,,,,,
3503,BBQ Chicken Bacon Pizza on Original Crust; Large; 1 Slice,Papa John's,Pizza,BBQ Chicken Bacon Pizza on Original Crust w/ Zesty BBQ Sauce; Grilled All White Chicken; Bacon & Onions; Choice of Sauce: Extra; Light; None; Choice of Cheese: Extra; Light; None; 3 Cheese Blend; Parmesan Romano; Choice of Topping: Extra Bacon; Sausage; Canadian Bacon; Salami; Extra Grilled Chicken; Anchovies; Meatball; Spicy Italian Sausage; Pepperoni; Beef; Black Olives; Extra Onions; Jalapeno Peppers; Roma Tomatoes; Fresh Spinach; Mushrooms; Banana Peppers; Green Peppers; Green Olives; Pineapple; Large; 1 Slice; Handcrafted Specialty Pizzas; Papas Signature Specialties; Pizza,,,,,,,,,,,,,,,,,, Anchovies, Meatball, Spicy Italian Sausage, Pepperoni, Beef, Black Olives, Extra Onions, Jalapeno Peppers, Roma Tomatoes, Fresh Spinach, Mushrooms, Banana Peppers, Green Peppers, Green Olives, Pineapple, Large, 1 Slice, Handcrafted Specialty Pizzas, Papas Signature Specialties, Pizza,,,,,,,,,,,,,,,,,,,,,,,,
3504,The Meats Pizza on Original Crust; Extra Large; 1 Slice,Papa John's,Pizza,The Meats Pizza on Original Crust w/ Premium Pepperoni; Sausage; Beef; Bacon & Julienne Cut Canadian Bacon; Original Sauce; Choice of Sauce: Buffalo; Alfredo; Extra; Light; None; Choice of Cheese: Extra; Light; None; 3 Cheese Blend; Parmesan Romano; Choice of Toppings: Extra Sausage; Anchovies; Spicy Italian Sausage; Meatball; Extra Beef; Extra Pepperoni; Grilled CHicken; Extra Canadian Bacon; Extra Bacon; Salami; Black Olives; Pineapple; Roma Tomatoes; Fresh Spinach; Green Olives; Jalapeno Peppers; Onions; Green Peppers; Mushrooms; Banana Peppers; Extra Large; 1 Slice; Handcrafted  Specialty Pizzas; Papas Signature Specialties; Pizza,,,,,,,,,,,,,,,,,, Anchovies, Spicy Italian Sausage, Meatball, Extra Beef, Extra Pepperoni, Grilled CHicken, Extra Canadian Bacon, Extra Bacon, Salami, Black Olives, Pineapple, Roma Tomatoes, Fresh Spinach, Green Olives, Jalapeno Peppers, Onions, Green Peppers, Mushrooms, Banana Peppers, Extra Large, 1 Slice, Handcrafted  Specialty Pizzas, Papas Signature Specialties, Pizza,,,,,,,,,,,,,,,,,,,,
3505,The Works Pizza on Original Crust; Large; 1 Slice,Papa John's,Pizza,The Works Pizza on Original Crust w/ Premium Pepperoni; Julienne Cut Canadian Bacon; Spicy Italian Sausage; Onions; Green Peppers; Crimini Mushrooms & Black Olives; Original Sauce; Choice of Sauce: BBQ; Ranch; Buffalo; Alfredo; None; Extra; Light; Choice of CHeese: None; Extra; Light; Parmesan Romano; 3 Cheese Blend; Choice of Toppings: Sausage; Anchovies; Extra Spicy Italian Sausage; Meatball; Beef; Extra Pepperoni; Grilled Chicken; Extra Canadian Bacon; Bacon; Salami; Extra Black Olives; Pineapple; Roma Tomatoes; Fresh Spinach; Green Olives; Jalapeno Peppers; Extra Onions; Extra Green Peppers; Extra Mushrooms; Banana Peppers; Large; 1 Slice; Handcrafted  Specialty Pizzas; Papas Signature Specialties,,,,,,,,,,,,,,,,,, Light, Parmesan Romano, 3 Cheese Blend, Choice of Toppings: Sausage, Anchovies, Extra Spicy Italian Sausage, Meatball, Beef, Extra Pepperoni, Grilled Chicken, Extra Canadian Bacon, Bacon, Salami, Extra Black Olives, Pineapple, Roma Tomatoes, Fresh Spinach, Green Olives, Jalapeno Peppers, Extra Onions, Extra Green Peppers, Extra Mushrooms, Banana Peppers, Large, 1 Slice, Handcrafted  Specialty Pizzas, Papas Signature Specialties,,,,,,,,,,,,,,,,,
